user_id,beetweenness_centrality,local_clustering_coefficient,degree_centrality
50660716,1.0306030756207746e-07,0.001568627450980392,2.4551879102618997e-05
54244742,7.156393804909839e-05,0.001451378809869376,2.4551879102618997e-05
55398486,1.7537469606532938e-06,0.09783183500793231,2.4551879102618997e-05
55825155,5.134642067438755e-07,0.0007541478129713424,2.4551879102618997e-05
56232036,0.0,0.28816326530612246,2.4551879102618997e-05
57757511,5.735535365184054e-07,0.1455505279034691,2.4551879102618997e-05
59989426,8.933360860930761e-06,0.0773892773892774,2.4551879102618997e-05
60346119,3.456859161733552e-06,0.012021857923497269,2.4551879102618997e-05
62204600,6.626858875541898e-07,0.08405797101449275,2.20966911923571e-05
63417814,2.1495209236331187e-06,0.0015082956259426848,2.4551879102618997e-05
64891773,0.0,0.0016326530612244899,2.4551879102618997e-05
66984417,4.812675456699258e-06,0.10054773082942096,2.4551879102618997e-05
67946273,3.499108772645914e-07,0.0,2.4551879102618997e-05
69412978,6.782791455134691e-07,0.002902757619738752,2.4551879102618997e-05
72186699,1.5126991112559423e-05,0.09760374050263004,2.4551879102618997e-05
72348749,2.006772327264902e-05,0.001568627450980392,2.4551879102618997e-05
72835654,1.602593510857936e-06,0.07272727272727272,2.4551879102618997e-05
73766975,3.756530041622871e-06,0.17822651448639157,2.1605653610304718e-05
75683534,3.985205558369966e-06,0.014611338398597311,2.111461602825234e-05
77243796,0.0,0.0008163265306122449,2.4551879102618997e-05
77293750,1.84165993254728e-05,0.006274509803921568,2.4551879102618997e-05
77350242,3.0068641532890854e-05,0.05064935064935065,2.4551879102618997e-05
77668831,0.0,0.035918367346938776,2.4551879102618997e-05
79749293,6.870202420302082e-07,0.013574660633484163,2.4551879102618997e-05
84539426,0.0,0.0024489795918367346,2.4551879102618997e-05
88517573,6.77818698107828e-06,0.28808446455505277,2.4551879102618997e-05
88563527,3.3231151488507195e-07,0.14202898550724638,2.20966911923571e-05
77528520,0.0,0.3,0.0
43964510,0.0,0.3333333333333333,0.0
13972932,0.0,0.6666666666666666,0.0
109075883,0.0,0.0,0.0
445718322,0.0,0.0,0.0
198243810,0.0,0.0,0.0
437363242,0.0,0.16666666666666666,0.0
176362396,0.0,0.0,0.0
567155716,0.0,0.0,0.0
157042531,0.0,0.0,0.0
12551742,0.0,0.0,0.0
56326516,0.0,0.6666666666666666,0.0
487416678,0.0,2.0,0.0
320880780,0.0,0.0,0.0
229758375,0.0,0.0,0.0
221690177,0.0,0.0,0.0
92403540,0.0,0.10714285714285714,0.0
471093612,0.0,1.0,0.0
845102904,0.0,0.0,0.0
1037103888,0.0,0.0,0.0
435724709,0.0,0.0,0.0
22624920,0.0,0.0,0.0
31102741,0.0,0.0,0.0
117708359,0.0,0.0,0.0
110273768,0.0,0.0,0.0
149248959,0.0,0.0,0.0
425380217,0.0,0.0,0.0
599940695,0.0,0.0,0.0
38002859,0.0,0.0,0.0
632742781,0.0,0.0,0.0
216361529,0.0,0.0,0.0
37539436,0.0,0.0,0.0
22015750,0.0,0.0,0.0
34355343,0.0,0.0,0.0
585968039,0.0,0.0,0.0
522925470,0.0,0.0,0.0
460985875,0.0,0.0,0.0
22598920,0.0,0.0,0.0
27636956,0.0,0.0,0.0
121045001,0.0,0.0,0.0
254497239,0.0,0.0,0.0
382393,0.0,0.0,0.0
112200531,0.0,0.0,0.0
111198123,0.0,0.0,0.0
109553706,0.0,0.0,0.0
107914508,0.0,0.0,0.0
107013897,0.0,0.0,0.0
106622116,0.0,0.0,0.0
106595346,0.0,0.0,0.0
1030686715,0.0,0.0,0.0
102701930,0.0,0.0,0.0
1023549769,0.0,0.0,0.0
101330413,0.0,0.0,0.0
90436636,0.0,0.0,0.0
51150318,0.0,0.0,0.0
189972024,0.0,0.0,0.0
309900085,0.0,0.0,0.0
195541103,0.0,0.0,0.0
96487747,0.0,0.0,0.0
202886194,0.0,0.0,0.0
214549887,0.0,0.0,0.0
135637721,0.0,0.0,0.0
377994769,0.0,0.0,0.0
82100136,0.0,0.0,0.0
330273328,0.0,0.0,0.0
189040110,0.0,0.0,0.0
228148311,0.0,0.0,0.0
197989988,0.0,0.0,0.0
357756459,0.0,0.0,0.0
168872531,0.0,0.0,0.0
135680610,0.0,0.0,0.0
490713181,0.0,0.0,0.0
169141228,0.0,0.0,0.0
402630337,0.0,0.0,0.0
96871607,0.0,0.0,0.0
292442271,0.0,0.0,0.0
141886393,0.0,0.0,0.0
311705162,0.0,0.0,0.0
287086995,0.0,0.0,0.0
168686865,0.0,0.0,0.0
152846674,0.0,0.0,0.0
217055469,0.0,0.0,0.0
192193390,0.0,0.0,0.0
344217570,0.0,0.0,0.0
177878468,0.0,0.0,0.0
241289593,0.0,0.0,0.0
322560937,0.0,0.0,0.0
282715534,0.0,0.0,0.0
422318647,0.0,0.0,0.0
351514291,0.0,0.0,0.0
198833831,0.0,0.0,0.0
216081230,0.0,0.0,0.0
333805197,0.0,0.0,0.0
277203011,0.0,0.0,0.0
148151604,0.0,0.0,0.0
335610997,0.0,0.0,0.0
69575984,0.0,0.0,0.0
112745297,0.0,0.0,0.0
457013718,0.0,0.0,0.0
254558097,0.0,0.0,0.0
455070011,0.0,0.0,0.0
401287742,0.0,0.0,0.0
370733068,0.0,0.0,0.0
350039038,0.0,0.0,0.0
326241359,0.0,0.0,0.0
310445390,0.0,0.0,0.0
300344289,0.0,0.0,0.0
293830909,0.0,0.0,0.0
260440734,0.0,0.0,0.0
249011468,0.0,0.0,0.0
221009412,0.0,0.0,0.0
212928560,0.0,0.0,0.0
189015964,0.0,0.0,0.0
147266930,0.0,0.0,0.0
138190464,0.0,0.0,0.0
134678238,0.0,0.0,0.0
48109055,0.0,0.0,0.0
42570158,0.0,0.0,0.0
32179000,0.0,0.0,0.0
20731719,0.0,0.0,0.0
60490488,0.0,0.0,0.0
546314660,0.0,0.0,0.0
286798567,0.0,0.0,0.0
251993823,0.0,0.0,0.0
394301693,0.0,0.0,0.0
56484656,0.0,0.0,0.0
28222509,0.0,0.0,0.0
21972434,0.0,0.0,0.0
72863207,0.0,0.0,0.0
294584209,0.0,0.0,0.0
330327779,0.0,0.0,0.0
19861856,0.0,0.0,0.0
463246965,0.0,0.0,0.0
310250028,0.0,0.0,0.0
116265574,0.0,1.0,0.0
120720544,0.0,0.0,0.0
9011502,0.0,0.0,0.0
131197741,0.0,0.0,0.0
508032449,0.0,0.0,0.0
460188434,0.0,0.0,0.0
398429222,0.0,0.0,0.0
349398753,0.0,0.0,0.0
271688114,0.0,0.0,0.0
269201871,0.0,0.0,0.0
254976820,0.0,0.0,0.0
250970687,0.0,0.0,0.0
243556904,0.0,0.0,0.0
233332129,0.0,0.0,0.0
225956521,0.0,0.0,0.0
195625268,0.0,0.0,0.0
176509349,0.0,0.0,0.0
162039067,0.0,0.0,0.0
153921560,0.0,0.0,0.0
112188483,0.0,0.0,0.0
77443610,0.0,0.0,0.0
70468385,0.0,0.0,0.0
70277715,0.0,0.0,0.0
52346698,0.0,0.0,0.0
38021637,0.0,0.0,0.0
202511395,0.0,0.0,0.0
434826176,0.0,0.0,0.0
833089766,0.0,0.0,0.0
319293982,0.0,0.0,0.0
161291774,0.0,0.0,0.0
442773631,0.0,0.0,0.0
415190109,0.0,0.0,0.0
413650968,0.0,0.0,0.0
196514953,0.0,0.0,0.0
183959464,0.0,0.0,0.0
86741673,0.0,0.0,0.0
370850929,0.0,0.0,0.0
28845598,0.0,0.0,0.0
421319874,0.0,0.0,0.0
438484498,0.0,0.0,0.0
21770069,0.0,0.0,0.0
237036122,0.0,0.0,0.0
158376605,0.0,0.0,0.0
157371153,0.0,0.0,0.0
99624861,0.0,0.0,0.0
306062587,0.0,0.0,0.0
28265406,0.0,0.0,0.0
127423382,0.0,0.0,0.0
454919703,0.0,0.0,0.0
6140012,0.0,0.0,0.0
42754744,0.0,0.0,0.0
14709812,0.0,0.0,0.0
522582939,0.0,0.0,0.0
134803800,0.0,0.0,0.0
16093829,0.0,0.0,0.0
835342567,0.0,0.0,0.0
14865840,0.0,0.0,0.0
93378883,0.0,0.0,0.0
22521283,0.0,0.0,0.0
392094997,0.0,0.0,0.0
72967193,0.0,0.0,0.0
252139342,0.0,0.0,0.0
79860976,0.0,0.0,0.0
66618364,0.0,0.0,0.0
101892747,0.0,0.0,0.0
346754293,0.0,0.0,0.0
231035428,0.0,0.0,0.0
197659647,0.0,0.0,0.0
199173600,0.0,0.0,0.0
83581269,0.0,0.0,0.0
380597201,0.0,0.0,0.0
24503,0.0,0.0,0.0
27315878,0.0,0.0,0.0
14443340,0.0,0.0,0.0
543301439,0.0,0.0,0.0
