user_id,beetweenness_centrality,local_clustering_coefficient,degree_centrality
176096243,0.0,0.0,0.0016979231968476019
173215914,0.0,0.0,0.0023668574164883147
170486247,0.0,0.0,0.0010527489358280072
170144297,0.0,0.0,0.0010801642726985282
169433349,0.0,0.0,0.001074681205324424
169147207,0.0,0.0,0.0008973953602283881
168773175,0.0,0.0,0.0003125348403239396
168686865,0.0,0.0,0.0019300397156846799
166737008,0.0,0.0,0.0008590138886096586
161473116,0.0,0.0,8.955676711036866e-05
161291774,0.0,0.0,0.0008133216604921235
159719768,0.0,0.0,0.003010203988383208
155644172,0.0,0.0,0.00018642429071954292
155102693,0.0,0.0,0.002472863385720996
153921560,0.0,0.0,0.0020780825347854934
150861478,0.0,0.0,0.0015005327713798504
150524058,0.0,0.0,3.2898404244625224e-05
147852405,0.0,0.0,0.001977559632926916
146913214,0.0,0.0,0.0002741533687052102
144748986,0.0,0.0,2.924302599522242e-05
143972736,0.0,0.0,0.0019702488764281106
141711158,0.0,0.0,0.0007584909867510816
140176665,0.0,0.0,0.0003984362291849055
133762771,0.0,0.0,0.0008736354016072698
132494511,0.0,0.0,0.002207848462639293
132278621,0.0,0.0,1.279382387290981e-05
130303998,0.0,0.0,0.0022626791363803346
129729416,0.0,0.0,9.138445623507007e-06
127375715,0.0,0.0,0.00228278371675205
126216653,0.0,0.0,0.0017162000880946158
125528862,0.0,0.0,0.00033263942069565504
123599990,0.0,0.0,0.000656140395767803
122511648,0.0,0.0,0.0001297659278537995
121795261,0.0,0.0,0.0008553585103602558
120459203,0.0,0.0,0.0005958266546526568
118061444,0.0,0.0,0.0009467429665953259
115443974,0.0,0.0,0.002045184130540868
112200531,0.0,0.0,0.0011002688530702435
112188483,0.0,0.0,0.002158500856272355
111198123,0.0,0.0,0.001394526802147169
110962110,0.0,0.0,3.6553782494028027e-06
109066883,0.0,0.0,0.00012611054960439669
107914508,0.0,0.0,0.0016814739947252893
106595346,0.0,0.0,0.00230837136449787
105790281,0.0,0.0,0.0018386552594496096
425380217,2.8007093397269304e-05,0.03143827363347574,0.0005519621156598232
105696650,0.0,0.0,0.0013579730196531413
102701930,0.0,2.357787122474073e-06,0.002381478929485926
196514953,2.3373271047989927e-06,0.0005877843087145413,0.001019850531583382
101330413,0.0,0.0,0.001953799674305798
99624861,0.0,0.0,0.002350408214366002
99469213,0.0,0.0,0.00046240534854945453
99268708,0.0,0.0,0.00152612041912567
96730829,0.0,0.0,9.321214535977146e-05
95695519,0.0,0.0,0.0002631872339570018
92048929,0.0,0.0,2.924302599522242e-05
91350980,0.0,0.0,0.00033446710982035644
88563527,0.0,0.0,0.001416459071643586
88517573,0.0,0.0,0.0024344819141022666
84539426,0.0,0.0,0.001184342552806508
79749293,0.0,0.0,0.0024929679660927115
77668831,0.0,0.0,0.001712544709845213
77350242,0.0,0.0,0.0027269121740544906
77293750,0.0,0.0,0.0019190735809364713
77243796,0.0,0.0,0.0018916582440659502
75683534,0.0,0.0,0.00011697210398088969
73766975,0.0,0.0,8.590138886096586e-05
72835654,0.0,0.0,0.0019391781613081868
72348749,0.0,0.0,0.0031253484032393963
72186699,0.0,0.0,0.0032094221029756605
69412978,0.0,0.0,0.0012903485220391894
67946273,0.0,0.0,0.0009412598992212216
66984417,0.0,0.0,0.00010052290185857707
64891773,0.0,0.0,0.0017746861400850607
63417814,0.0,0.0,0.0023266482557448838
62204600,0.0,0.0,0.00010052290185857707
60346119,0.0,0.0,0.0015041881496292533
59989426,0.0,0.0,0.0002613595448323004
57757511,0.0,0.0,0.00020104580371715415
56232036,0.0,0.0,0.0011039242313196464
55825155,0.0,0.0,0.0019117628244376657
55398486,0.0,0.0,0.0003929531618108013
54244742,0.0,0.0,0.0025075894790903227
50660716,0.0,0.0,0.002756155200049713
50449844,0.0,0.0,0.002641010785193525
48638750,0.0,0.0,0.0019793873220516176
46609919,0.0,0.0,0.0005629282504080316
46071929,0.0,0.0,2.741533687052102e-05
44091292,0.0,0.0,0.000933949142722416
40010436,0.0,0.0,0.0002851195034534186
39328305,0.0,0.0,0.0017893076530826719
39321660,0.0,0.0,0.00038564240531199567
38520305,0.0,0.0,0.0005044421984175867
36299291,0.0,0.0,0.0023851343077353287
35959749,0.0,0.0,0.004090368261081736
34589722,0.0,0.0,0.0010527489358280072
33869550,0.0,0.0,0.00016631971034782752
33438880,0.0,0.0,0.0008352539299885404
30428221,0.0,0.0,0.0005665836286574344
27662686,0.0,0.0,0.00016631971034782752
25836383,0.0,0.0,0.0028438842780353804
21375100,0.0,0.0,0.00020652887109125836
21196037,0.0,0.0,0.0016083664297372332
19230427,0.0,0.0,0.0004112300530578153
17656600,0.0,0.0,0.001398182180396572
17640121,0.0,0.0,0.000815149349616825
10935572,0.0,0.0,0.002873127304030603
367651000,0.0,0.0,6.579680848925045e-05
114488344,0.0,0.0,0.00023028882971237656
105830531,0.0,0.00010370905455292565,0.004519875205386565
835342567,2.8247680786504518e-05,0.00016350467319444545,0.009138445623507007
92403540,1.0184292735016231e-06,0.04732135288632703,0.0010472658684539029
157042531,4.380243190009679e-05,0.029338442491162613,0.0009357768318471175
82487179,0.0,9.293507555621642e-06,0.0014694620562599266
80479674,0.0,0.0,0.001675990927351185
90626911,1.950062157881167e-06,0.0008343763037129745,0.0014475297867635097
586003,4.6073302356740425e-05,0.02077893820713664,0.0006232419915231779
82118682,1.1903213245211968e-05,0.008503705596728852,0.0009869521273387567
276983152,2.3389940377892473e-06,0.013215688550918132,0.0005629282504080316
69575984,8.573691433541123e-07,0.004545454545454545,0.0007913893909957067
16303802,8.647600065063938e-06,8.252294532141123e-05,0.007001877036731068
449195625,1.5537305451063215e-06,0.0019454605919521117,0.0014018375586459747
108051742,1.5498406245412424e-07,0.09523809523809523,9.686752360917427e-05
107991930,4.2843455163139654e-07,0.01824817518248175,0.00023394420796177937
13972932,3.0417677048066117e-06,1.2301431380083115e-05,0.003037619325253729
39588706,0.0,0.0,0.00011697210398088969
1010894497,0.0,0.0,0.0005812051416550457
983033413,1.1234986676492635e-06,0.00030438044199874894,0.0016686801708523794
510047880,1.6019162941021675e-05,0.00010990769178180071,0.009138445623507007
585439502,2.593122502202109e-05,0.0002417448272525466,0.009138445623507007
31102741,3.400653402686155e-05,0.0001037717238266904,0.009138445623507007
980531466,0.0,0.0,1.0966134748208408e-05
890871740,1.4865018706288424e-10,0.01,4.203684986813223e-05
832044601,0.0,0.0,0.000979641370839951
791830218,1.336181456745027e-10,0.00404040404040404,8.041832148686166e-05
780431689,8.351134104656419e-12,0.14285714285714285,1.279382387290981e-05
614133542,1.8929407321378481e-06,0.0008023281114012185,0.0006981772456359353
279211405,1.6124985836882993e-05,0.00276266703625423,0.0016686801708523794
495378971,4.484893539445859e-08,0.0037023324694557573,0.0001334213061032023
588147020,0.0,0.0,9.138445623507006e-05
583885189,2.499689713812648e-05,0.00020762727578750378,0.008628520357715316
54911584,2.296474200736623e-06,0.00019344629889458416,0.0033647756785752797
279147035,2.0722273826953448e-05,0.0017819473615497904,0.0037796611098824978
460985875,7.716863452274412e-05,0.0006716009413173764,0.009138445623507007
56345134,1.2903634173220068e-05,0.0005914696926548227,0.0017235108445934214
245430145,1.3249156066248488e-05,0.0002842525525159589,0.005267400057389439
426531620,1.8946343176364354e-07,0.0017010386873400573,0.0006652788413913101
234430637,6.417936866109715e-07,0.0024308415533278423,0.0009960905729622636
974434579,2.2209013657778517e-07,0.0028722002635046115,0.0005007868201681839
56326516,5.213429313185679e-05,0.0005268885739533745,0.009138445623507007
429414906,8.582608811444726e-06,0.0017649658184086714,0.0022553683798815292
543301439,1.0484503528339928e-06,0.0008174892726844348,0.0013652837761519469
254602977,1.212186841905154e-06,0.0002067817146920222,0.0013561453305284397
226576785,2.3784914075267348e-07,0.007930643810649722,0.00036371013581557883
126611558,4.203180610071931e-05,0.0018899271170071702,0.0032587697093425985
93378883,0.00016050354754386763,0.0007314557087180823,0.009138445623507007
22598920,0.00010056237533292222,0.00019868096423809767,0.009138445623507007
78116487,2.5325800456043373e-06,0.0025785656728444803,0.0009248106970989091
24176877,6.810119637972972e-06,0.002314115407803665,0.0021712946801452646
22521283,1.6556886019869525e-05,0.001758602497215546,0.004419352303527988
488525613,0.0,0.0,8.772907798566727e-05
443896569,0.0,0.00019801544520472596,0.0005519621156598232
3610511,3.1277583083305117e-06,0.003942566397613149,0.0006926941782618311
425878819,0.0,0.0,0.0001608366429737233
425767265,1.2489116107817212e-07,0.014492753623188406,4.020916074343083e-05
156039467,1.490197949260808e-05,0.005373936408419167,0.0004094023639331139
397034400,0.0,0.0,0.0003161902185733424
363161920,1.3600284115717294e-06,0.0001579609785427845,0.0011441333920630772
60490488,1.5193092850994998e-05,0.0001774839311710782,0.0055196211565982315
333412049,0.0,0.0,0.0009814690599646524
305476548,9.277400034874877e-07,4.1009938074993504e-05,0.0006981772456359353
111054613,2.522068644827943e-06,0.001114797611147976,0.0004953037527940798
294182639,0.0,0.0,0.00019190735809364713
254497239,1.6540538479587504e-06,0.000683283324916075,0.001498705082255149
11990112,2.532886848153638e-05,0.00014233901386005284,0.009138445623507007
382393,1.9453958741576968e-05,0.00046023112906990946,0.006320148993217446
240821668,0.0,0.0,9.321214535977146e-05
206326866,8.123896854563501e-08,0.01020408163265306,8.772907798566727e-05
964327405,1.6437166327316546e-05,0.02184608440532611,0.00034908862281796767
133387350,0.0,0.0,4.751991724223643e-05
118197667,8.565542906680201e-07,0.11193339500462535,6.945218673865325e-05
257111136,7.690420301455605e-06,0.002825843189409726,0.0016412648339818583
15455450,7.912720085712898e-06,0.003992659734193405,0.0013195915480344116
23770754,1.5461960162981961e-06,0.017139071321580827,0.0004550945920506489
96109716,0.0,0.0,5.117529549163924e-05
80849401,0.0,0.0,0.002513072546464427
72863207,1.4334317250491035e-05,7.995202239040397e-08,0.009138445623507007
61728897,5.116849001929347e-07,0.00010388800872659274,0.0005062698875422882
47081262,3.400542022665558e-06,0.00010599140506060781,0.0032240436159732717
51169895,8.916672046896857e-06,0.001436794352156522,0.001489566636631642
45434489,0.0,0.0,0.0004404730790530377
31107779,1.1964864882621652e-06,0.0006402109829627435,0.0008352539299885404
125796953,1.4849156465555013e-05,0.00044048893550910356,0.004293241753923592
31135311,1.9938653940210874e-06,0.0005565446265770045,0.0014694620562599266
30638954,1.3137030351869725e-06,0.0005245137320609019,0.000674417287014817
184777483,2.2216536171401758e-07,0.0008319467554076539,0.0010947857856961395
586584556,8.18539723210004e-10,0.001652892561983471,0.00021932269496416815
22994885,5.716464568977595e-06,0.0011283349151112517,0.0007932170801204082
19861856,3.7409755685192237e-06,3.179344940485842e-05,0.0032404928180955845
22840934,0.0,0.0,0.0001297659278537995
22600059,0.0,0.0,6.945218673865325e-05
22407164,0.0,0.0,0.00046971610504826014
17498356,0.0,0.0,0.0004240238769307251
15530118,1.828647725342725e-07,0.003971661657363675,0.00024673803183468916
947759960,8.147095115140216e-06,0.05704697986577181,0.00022480576233827236
435045600,9.629256236638308e-08,0.007113543091655267,0.0001535258864749177
14867242,0.0,0.0004497991967871486,0.0004569222811753503
14474989,4.065378643474231e-07,0.0024320767603404907,0.0006305527480219835
12179872,0.00010543424007444048,0.0007623029673092779,0.009138445623507007
7773732,6.702948803609179e-05,0.005095906097910106,0.0035566830366689267
105768989,8.626994217518541e-07,0.003000084720000399,0.0011441333920630772
76982240,1.0362967714209999e-05,0.0003405662939099953,0.008215462615532798
202220813,1.6977084528976097e-05,0.009093560234394223,0.002032390306667958
308151060,7.515178585047682e-06,0.000779159548607922,0.002946234869018659
982676647,0.0,4.2507019251205296e-05,0.0017289939119675257
184048837,5.144298608468354e-09,0.0001415080989801983,0.0014548405432623153
982457101,0.0,0.0,0.00023577189708648077
982398253,0.0,0.0,0.0003198455968227452
971643848,0.0,0.0,0.0004386453899283363
21133252,2.1427061753713374e-06,0.0020926017465809853,0.0020927040477831046
132569641,5.374711870343381e-07,0.08825248392752776,9.321214535977146e-05
52140322,6.911475038224806e-06,0.005053418083975746,0.0014913943257563434
91696007,4.7222163044992515e-06,0.0006327941969712827,0.0020287349284185555
207138462,8.237838909428752e-08,0.14414414414414414,5.483067374104204e-05
86626503,3.1141307244009473e-06,9.872549187128474e-05,0.002650149230817032
210525855,1.5908624972610095e-06,0.0010188155727044134,0.0011057519204443478
85850428,5.425477138023749e-07,0.000252956428255233,0.0004587499703000517
960978096,0.0,0.0008081170871868546,0.00047337148329766295
437363242,5.905787982567074e-05,0.008498664712175972,0.0018094122334543874
955966339,0.0,0.0,0.00023394420796177937
1017001452,8.556624962240909e-08,0.0374684527276257,0.00017728584509603594
446366385,2.666084810130091e-06,0.0017918394511851738,0.0013853883565236621
400741034,2.0140533869945937e-06,0.010403689375560073,0.0005409959809116148
19706832,8.71520804146236e-07,0.0014458536942476986,0.0008480477538614501
525408377,2.5589338651131794e-06,0.020182625021334697,0.00037102089231438445
400826236,2.218990911158176e-06,0.000851364708768335,0.0009613644795929371
82062642,5.314995939233495e-06,0.002355344042373436,0.0015169819735021631
938775151,0.0,0.0,0.00019007966896894573
1147652996,0.0,0.0,2.558764774581962e-05
919599445,1.70786172657765e-06,0.00048759206508070934,0.0015279481082503715
356979186,2.6132110721905802e-05,0.0030549220329244924,0.0030321362578796247
916815853,1.355852869600174e-07,0.004353785374506168,0.00028694719257812
622618462,0.0,0.0,0.00016997508859723033
621508569,0.0,0.0,8.772907798566727e-05
899934248,5.283707429298116e-07,0.010155721056194989,0.00037833164881319006
483838785,4.659354896963413e-06,0.0018302828618968385,0.0010874750291973339
898218318,0.0,0.008704557091653867,0.00011514441485618828
893784643,9.943255299809896e-07,0.0003881075670762223,0.0018075845443296858
140030010,1.0300527364149603e-05,0.00713768115942029,0.0010070567077104721
787115406,1.751890797170539e-05,0.0007709059233449477,0.004775751682844762
614249086,0.0,0.0,0.00048433761804587137
543727249,9.021814822562924e-07,0.0030732612272043125,0.0009759859925905482
202555952,1.3494824213758806e-05,0.005031537387452453,0.0011514441485618828
392094997,4.915511365108336e-06,0.0005618115040812925,0.003379397191572891
425840466,9.155665272870953e-07,0.004444311281559604,0.0008096662822427207
194896850,1.76745610892872e-06,0.003859806688905996,0.0007840786344969011
7046912,3.474653166132179e-05,0.006771580707517522,0.0027799151586708312
607937852,1.2405739174273018e-06,0.0002623921950927991,0.00267390918943815
428117425,2.6280760386827575e-05,0.002411341154303403,0.002946234869018659
538395588,3.231072543984889e-06,0.0003361524884043816,0.00246555262922219
555420716,5.4000643107181955e-06,0.00027173600559571184,0.005161394088156758
421319874,2.4134806789736353e-05,0.00030651908935965086,0.006802658922138616
259428725,4.3298764265376955e-07,0.000638925738419471,0.0015699849581185038
536512353,0.0,0.0,0.00036371013581557883
866254687,0.0,6.305050976337144e-06,0.001456668232387017
602758496,2.434468712048807e-07,0.0011494252873563218,0.00047519917242236435
140191830,7.292481160343049e-06,0.005352316920440314,0.0006890388000124283
81239268,0.0,0.09090909090909091,0.0
526702246,0.0,0.0,5.117529549163924e-05
479506412,1.7657014379242972e-07,0.0019723865877712033,0.000305224083825134
769985,2.2611932282884952e-05,0.0008402030364967908,0.005133978751286236
113134931,4.569009367107717e-08,0.0430976430976431,9.321214535977146e-05
834141984,0.0,0.0,0.00046240534854945453
515909793,1.9560225998038655e-06,0.0005356518829445472,0.0022206422865122025
105429377,2.731643857462983e-05,0.0003887897575674922,0.009138445623507007
594960544,3.1283620302727384e-06,0.0008339769608729233,0.00220419308438989
585968039,1.8840003403444497e-05,0.00035057501984704414,0.009138445623507007
477087533,2.7845859304091e-07,0.003924646781789639,0.0003545716901920719
20681942,5.041504546156755e-06,0.001457627608671559,0.002348580525241301
475693524,0.0,0.0020948486913505465,0.0005154083331657952
475246008,0.0,0.0003238203178201178,0.001675990927351185
599940695,2.5090189979284852e-05,0.00480187899612892,0.001398182180396572
504803459,0.0,0.0,0.0002650149230817032
578266551,0.0,0.0,0.0016741632382264837
1028535421,0.0,0.0,0.0010344720445809932
469454275,1.0221856577528682e-05,0.0009029540337508515,0.0026026293135747954
482162835,9.317928695992196e-06,0.00011158264337196492,0.003571304549666538
855282331,2.9180600157779743e-06,0.0007917129115797263,0.0016412648339818583
36286962,3.29108758969518e-06,0.002387421996514439,0.0013287299936579188
501066121,4.240681640322536e-06,0.0006624982470393099,0.0030997607554935766
134803800,4.9027018513188036e-05,0.001135230376235305,0.006385945801706696
272876921,0.0,0.13333333333333333,0.0
436612105,3.949051323879956e-07,0.001348545877175861,0.0010618873814515141
522582939,5.719461526106342e-05,0.0007643660016131389,0.007000049347606367
57573169,2.7078888049219245e-05,0.00013643696381427444,0.009138445623507007
426178907,4.075560782097994e-06,0.0008906199792343455,0.00267390918943815
226197498,9.244668368043727e-06,0.001257828990622513,0.002768949023922623
469218793,2.095591083760792e-06,0.002053998923421254,0.0013561453305284397
499933271,6.678284724668463e-08,0.014838709677419355,0.00022480576233827236
84838434,6.324451750833978e-06,0.0019872510203769664,0.0011368226355642716
153324815,7.824325585763355e-06,0.002134016218523261,0.0011459610811877785
104818930,3.0401979264697666e-07,0.0015181184132362325,0.0005483067374104204
424920096,3.3533613689996674e-06,0.0002891175601405697,0.002695841458934567
84361482,3.2221598628120112e-06,0.002985927195305603,0.0007073156912594423
187536784,1.0217674301524504e-05,0.04298356510745891,0.0001608366429737233
499717759,3.822763121958261e-06,0.0007389531853523058,0.0013634560870272453
471093612,2.2615450541919022e-05,0.010698207704858399,0.0020068026589221384
96360063,1.0284612627292063e-05,0.0008073687824556886,0.0015681572689938022
149248959,2.9432746480435227e-05,0.0014739603556822814,0.0018368275703249083
361097511,1.792033778408527e-05,0.0013554110412101505,0.0027305675523038937
1018511592,0.0,0.0,0.0001480428191008135
464014539,0.0,0.00019801980198019803,0.00018459660159484152
12551742,4.439775883767666e-06,0.005058168942842691,0.0011605825941853898
462251578,0.0,0.0005707125221771442,0.0007347310281299633
493919122,0.0,0.0,0.000592171276403254
493462829,7.329543931535173e-07,0.0004975124378109452,0.000610448167650268
565292271,0.0,0.0,0.0006872111108877269
564751387,0.0,0.0,0.00036005475756617603
769388442,0.0,0.0,7.127987586335466e-05
491391312,0.0,0.0,7.127987586335466e-05
491275814,4.588742195040821e-06,4.5112714116219376e-05,0.0036498951820286983
291949510,1.4451651944564187e-05,0.00036959278420741913,0.0053386799332527934
766507921,0.0,0.0,0.001065542759700917
561814955,0.0,0.0013581190051778287,0.0002814641252040158
1001305494,0.0,0.0,5.3002984616340634e-05
754656198,0.0,0.0,0.00034177786631916205
453034522,0.0,0.0003150894688254902,0.0011002688530702435
487275447,0.0,0.0,0.00037650395968848865
995328134,6.226544322431641e-07,0.0015001758018517795,0.0013049700350368004
708429391,3.4281567241099116e-06,0.0025898520084566595,0.0024947956552174126
632742781,5.2329895082269615e-05,0.00016815787729486904,0.009138445623507007
702445104,5.701540198067253e-07,0.000381015985547079,0.001248311672171057
483227930,1.1689783901552382e-06,0.0037780656303972367,0.00035091631194266907
792517914,4.796375223745107e-08,0.03537812398571892,0.00012611054960439669
379728710,3.674499006048824e-10,0.004966887417218543,0.0002759810578299116
38002859,5.2920870224499174e-08,0.03526810392482034,0.00022115038408886955
482148232,1.9094683269767863e-06,0.0002346193952033368,0.0017509261814639425
74156552,2.598934738907233e-05,0.0006520193083172108,0.006954357119488832
451370524,0.0,0.13333333333333333,0.0
120720544,1.8182448790807017e-05,3.7059042226985437e-05,0.009138445623507007
442592200,0.0,0.0001596078207832184,0.0024216880902293565
987245388,0.0,0.0,4.751991724223643e-05
724632068,0.0,0.0,0.00017728584509603594
479815906,0.0,0.0,0.0003582270684414746
440128266,1.4636864166977118e-05,0.0007686504545699484,0.004154337380446285
77528520,1.372274950086161e-05,3.4585239496820543e-05,0.009138445623507007
920600658,2.069566278083463e-05,0.00021765160033040512,0.009138445623507007
1011395167,0.0,0.6666666666666666,0.0
25484842,6.31226281752096e-06,0.00023292297785176507,0.0024162050228552527
55819049,3.021295928673442e-07,0.002618657937806874,0.0004258515660554265
47588692,8.571891898425852e-06,0.002352066138230615,0.0018295168138261026
22970058,2.0365503718831765e-05,0.0008810334738705757,0.0033136003830836406
131197741,1.466451947713276e-05,0.006491866566206036,0.0024710356965962944
104566770,4.068099280406047e-05,0.004157784563384609,0.0017819968965838663
550428173,0.0,0.0,0.0002741533687052102
437721739,0.0,0.0,2.0104580371715414e-05
437392860,1.3772082331791054e-07,0.0015918897406895396,0.0003984362291849055
433988089,0.0,7.532882021191187e-05,0.002597146246200691
125622122,8.79027447843734e-06,0.0037946251618529185,0.001926384337435277
5863152,2.1592635774087706e-05,0.001243132491486076,0.006460881055819453
391924068,3.8432707666257684e-07,0.0003963849690819724,0.000869980023357867
428259355,0.0,0.00034816668480034817,0.0016631971034782751
397320325,8.367813085256656e-08,0.0003660826327757178,0.001880692109317742
428213157,0.0,0.0,0.00011879979310559109
426932675,0.0,0.0,0.000296085638201627
425209420,0.0,0.0,0.00046971610504826014
423649561,0.0,0.0,3.2898404244625224e-05
423410028,1.2306518783213527e-06,0.0005282620179609086,0.0011514441485618828
129515952,8.341171640490219e-06,0.0004972766236553861,0.0032496312637190915
6140012,7.018865799111108e-06,0.0006790271392986049,0.0030248255013808193
112745297,6.855656853148712e-05,9.337255458234767e-05,0.009138445623507007
517883021,3.049918433783381e-06,0.0005958685843839161,0.0027122906610568794
110273768,6.921870300702064e-05,0.0002656401497897927,0.009138445623507007
621741580,7.901928512425606e-07,0.0031648414881947817,0.0006049651002761638
706819428,2.606968612396507e-07,0.013743218806509945,0.0005355129135375105
