source_id,target_id
17421795,37204587
17421795,202220813
17421795,410193975
17426567,157042531
17426567,220859239
17844234,7773732
17844234,93378883
17844234,157042531
17992531,15455450
19701419,7773732
19701419,15455450
19701419,19706832
19706832,11990112
19706832,12551742
19706832,947759960
19861856,22994885
19973780,125622122
20303000,154547583
20681942,586003
20681942,2007021
20681942,12179872
20681942,22598920
20681942,93378883
20681942,131197741
20681942,157042531
20681942,356979186
21133252,586003
21133252,23770754
21133252,69575984
21133252,82062642
21133252,118197667
21133252,276983152
21133252,400741034
22015162,16002194
22015162,47588692
22015162,131197741
22521283,2007021
22521283,12179872
22521283,22598920
22521283,24176877
22521283,93378883
22521283,167823878
22521283,583885189
22598920,22903
22598920,586003
22598920,769985
22598920,2007021
22598920,5863152
22598920,6677972
22598920,7773732
22598920,8029522
22598920,12179872
22598920,12551742
22598920,12700622
22598920,14321616
22598920,14443340
22598920,15922136
22598920,16183526
22598920,20681942
22598920,22521283
22598920,22624920
22598920,22970058
22598920,24176877
22598920,30638954
22598920,39201963
22598920,40337017
22598920,47588692
22598920,47610275
22598920,50606585
22598920,53400463
22598920,82118682
22598920,84838434
22598920,86538176
22598920,91696007
22598920,93378883
22598920,96450599
22598920,107193314
22598920,109651861
22598920,112419862
22598920,121045001
22598920,126065059
22598920,126611558
22598920,129176007
22598920,131559802
22598920,140527863
22598920,149248959
22598920,152905850
22598920,154477852
22598920,154547583
22598920,171640056
22598920,188043254
22598920,188047458
22598920,195763762
22598920,207490418
22598920,226576785
22598920,228711740
22598920,234430637
22598920,242272799
22598920,290147254
22598920,290494853
22598920,291949510
22598920,343931635
22598920,344955391
22598920,356979186
22598920,392094997
22598920,405611085
22598920,429414906
22598920,433988089
22598920,525408377
22598920,543301439
22598920,583885189
22598920,899934248
22598920,947759960
22598920,964327405
22598920,974434579
22624920,6082972
22624920,22598920
22624920,157042531
22624920,195763762
22970058,6082972
22970058,12179872
22970058,22598920
22970058,146215776
22970058,255499265
22970058,440128266
22994885,11990112
22994885,19861856
22994885,105768989
23770754,586003
23770754,15455450
23770754,21133252
23770754,31135311
23770754,82062642
23770754,118197667
23770754,400741034
23770754,525408377
24176877,5863152
24176877,19706832
24176877,22521283
24176877,22598920
24176877,93378883
24176877,126611558
24176877,356979186
24176877,552027659
24176877,583885189
25484842,157042531
25484842,440128266
29742445,149248959
30638954,22598920
30638954,184777483
31107779,31135311
31107779,93378883
31135311,31107779
36286962,7773732
37204587,17421795
37204587,202220813
37204587,410193975
39201963,22598920
40337017,7773732
40337017,22598920
44604091,228711740
45434489,125622122
47081262,51169895
47588692,6082972
47588692,22015162
47588692,22598920
47588692,93378883
47588692,126611558
47588692,440128266
47610275,22598920
47610275,234430637
47708690,107471115
47708690,122111595
49961511,382393
50606585,6082972
50606585,22598920
50606585,152905850
50606585,228711740
50650272,60490488
51169895,86626503
51484684,157042531
52140322,586003
52140322,7773732
52140322,12179872
52140322,82118682
52140322,202220813
52140322,207490418
52140322,410193975
53400463,22598920
56336047,344780239
57573169,14443340
57573169,129515952
57573169,213981500
57573169,501066121
60490488,586003
60490488,50650272
60490488,363161920
61728897,586003
67253599,19706832
67887304,122111595
67887304,149248959
67887304,157042531
69575984,586003
69575984,21133252
69575984,23770754
69575984,82118682
69575984,105768989
69575984,108051742
69575984,113134931
69575984,276983152
69575984,449195625
69575984,525408377
72863207,126611558
72863207,964327405
74861616,5863152
74861616,7773732
74861616,12551742
82062642,586003
82062642,15455450
82062642,21133252
82062642,23770754
82062642,93378883
82062642,105768989
82062642,118197667
82062642,947759960
82118682,586003
82118682,5863152
82118682,12179872
82118682,21133252
82118682,22598920
82118682,23770754
82118682,52140322
82118682,69575984
82118682,96737211
82118682,107991930
82118682,108051742
82118682,202220813
82118682,276983152
82118682,410193975
82118682,477087533
82118682,821873300
82118682,947759960
82118682,964327405
84361482,586003
84361482,84838434
84361482,257111136
84361482,424920096
84361482,499933271
84361482,1147652996
84838434,22598920
84838434,84361482
84838434,93378883
84838434,424920096
84838434,499933271
85850428,964327405
86538176,22598920
86538176,196179205
86626503,24503
86626503,586003
86626503,51169895
86626503,356979186
86626503,964327405
90626911,107991930
91696007,586003
91696007,12700622
91696007,22598920
91696007,125796953
91696007,916815853
91696007,947759960
91696007,964327405
93378883,5863152
93378883,6082972
93378883,17421795
93378883,20681942
93378883,22521283
93378883,22598920
93378883,24176877
93378883,47588692
93378883,82062642
93378883,84361482
93378883,84838434
93378883,98127075
93378883,118197667
93378883,126611558
93378883,128857854
93378883,146215776
93378883,157042531
93378883,188047458
93378883,204808236
93378883,228711740
93378883,429414906
93378883,469218793
93378883,483838785
93378883,543301439
93378883,583885189
96360063,499717759
96450599,22598920
96737211,586003
96737211,82118682
98127075,291949510
105768989,382393
105768989,11990112
107193314,22598920
107991930,82118682
107991930,90626911
107991930,108051742
107991930,276983152
107991930,449195625
108051742,586003
108051742,82118682
108051742,107991930
108051742,276983152
108051742,449195625
108051742,947759960
109651861,22598920
110177863,51169895
111054613,586003
111054613,305476548
111054613,919599445
111054613,947759960
112419862,5863152
112419862,6196392
112419862,12179872
112419862,12551742
112419862,22521283
112419862,22598920
113134931,69575984
114726248,131197741
118197667,15455450
118197667,21133252
118197667,23770754
118197667,400741034
118197667,1017001452
121045001,22598920
125622122,586003
125622122,7773732
125622122,12179872
125622122,12551742
125622122,202220813
125622122,207490418
125622122,410193975
125622122,483838785
125796953,91696007
125796953,107471115
125796953,356979186
126065059,22598920
126611558,12179872
126611558,22521283
126611558,22598920
126611558,24176877
126611558,47588692
126611558,72863207
126611558,91696007
126611558,93378883
126611558,131559802
126611558,228711740
126611558,583885189
128857854,93378883
128857854,126065059
128857854,154547583
128857854,400741034
129176007,22598920
129515952,57573169
129515952,423410028
131197741,356979186
131559802,22598920
131559802,126611558
132569641,586003
132569641,12179872
132569641,21133252
132569641,23770754
132569641,52140322
132569641,82118682
132569641,108051742
132569641,113134931
132569641,202220813
132569641,525408377
132569641,947759960
140527863,22598920
140527863,47588692
140527863,84361482
140527863,93378883
140527863,125622122
140527863,157042531
140527863,195763762
140527863,947759960
146215776,22970058
149248959,769985
149248959,16002194
149248959,17283453
149248959,22598920
149248959,29742445
149248959,157042531
149248959,429414906
149248959,499717759
152905850,7773732
152905850,12179872
152905850,22598920
152905850,146215776
154197349,586003
154197349,947759960
154197349,964327405
154477852,7773732
154477852,22598920
154547583,20303000
154547583,22598920
154547583,128857854
154547583,157042531
156039467,7773732
156039467,24176877
156039467,157042531
156039467,561814955
157042531,93378883
157604170,19706832
157604170,108051742
157604170,157042531
167823878,5863152
167823878,22521283
171640056,22598920
173411197,24503
184777483,30638954
184777483,607937852
188043254,22598920
188043254,317336535
188043254,383145557
188043254,406150965
188047458,22598920
188047458,93378883
188047458,195763762
195763762,22598920
195763762,22624920
195763762,188047458
202220813,586003
202220813,7773732
202220813,12179872
202220813,131197741
204808236,5863152
204808236,12179872
204808236,12551742
204808236,22598920
204808236,93378883
204808236,356979186
206326866,964327405
207138462,586003
207138462,23770754
207138462,264133279
207138462,276983152
207138462,525408377
207138462,947759960
207138462,964327405
207490418,7773732
207490418,16002194
207490418,22598920
207490418,52140322
207490418,125622122
207490418,131197741
207490418,202220813
207490418,265731317
207490418,356979186
207490418,410193975
210525855,964327405
213981500,57573169
222893837,2007021
222893837,12179872
226576785,12179872
226576785,22598920
226576785,157042531
226576785,583885189
228711740,22598920
228711740,44604091
228711740,93378883
228711740,126611558
228711740,440128266
234430637,22598920
234430637,47610275
234430637,605521007
238505344,2007021
242272799,22598920
242272799,47588692
242272799,157042531
254497239,382393
254602977,583885189
255499265,22970058
257111136,586003
257111136,84361482
257111136,132569641
257111136,479506412
257400824,504944262
264133279,586003
264133279,207138462
265731317,207490418
276983152,586003
276983152,12179872
276983152,21133252
276983152,52140322
276983152,107991930
276983152,108051742
276983152,132569641
276983152,207138462
276983152,410193975
276983152,947759960
276983152,964327405
281234838,586003
282523842,343931635
286841761,379296310
290147254,22598920
290147254,899934248
290494853,22598920
290585680,157042531
290585680,406150965
291949510,7773732
291949510,22598920
291949510,157042531
291949510,356979186
305476548,111054613
312691936,157042531
317336535,188043254
321257315,13972932
326716112,7773732
326716112,157042531
343931635,22598920
343931635,282523842
344780239,56336047
344955391,22598920
344955391,157042531
353608206,157042531
356979186,7773732
356979186,12551742
356979186,16002194
356979186,22598920
356979186,131197741
356979186,291949510
363161920,60490488
365993895,586003
365993895,157042531
365993895,356979186
379296310,146215776
379296310,286841761
379728710,483227930
383145557,188043254
392094997,586003
392094997,22598920
392094997,157042531
392094997,429414906
392094997,543727249
395890746,57573169
400741034,21133252
400741034,23770754
400741034,128857854
400741034,947759960
402034337,125622122
405611085,22598920
405611085,157042531
406150965,586003
406150965,188043254
406150965,290585680
410193975,586003
410193975,7773732
410193975,12179872
410193975,17421795
410193975,37204587
410193975,52140322
410193975,82118682
410193975,125622122
410193975,202220813
410193975,207490418
410193975,276983152
410193975,899934248
423410028,129515952
424920096,84361482
424920096,84838434
424920096,499933271
425767265,156039467
428434740,22521283
428434740,128857854
428434740,131197741
428434740,157042531
428434740,291949510
428434740,356979186
429414906,5863152
429414906,12551742
429414906,19706832
429414906,22598920
429414906,24176877
429414906,93378883
429414906,125622122
429414906,149248959
429414906,392094997
429414906,583885189
433988089,22598920
433988089,157042531
433988089,286690782
435045600,15530118
440128266,12179872
440128266,22970058
440128266,25484842
440128266,47588692
440128266,131197741
440128266,157042531
440128266,228711740
440128266,356979186
446366385,586003
446366385,15455450
446366385,113134931
446366385,525408377
446366385,947759960
449195625,586003
449195625,16303802
449195625,107991930
449195625,108051742
449195625,964327405
469218793,6082972
469454275,36286962
477087533,82118682
479506412,257111136
479506412,525408377
483227930,379728710
483838785,586003
483838785,899934248
487880355,483838785
491275814,57573169
491391312,629208634
495378971,614133542
499933271,84361482
499933271,84838434
499933271,424920096
501066121,57573169
501066121,899934248
504944262,257400824
525408377,586003
525408377,769985
525408377,15455450
525408377,22598920
525408377,23770754
525408377,69575984
525408377,113134931
525408377,118197667
525408377,132569641
525408377,207138462
525408377,446366385
525408377,479506412
525408377,947759960
539143317,381384396
543301439,12179872
543301439,22598920
543301439,93378883
543301439,583885189
543727249,7773732
543727249,392094997
561814955,586003
561814955,156039467
561814955,964327405
583885189,586003
583885189,12551742
583885189,22521283
583885189,22598920
583885189,24176877
583885189,93378883
583885189,126611558
583885189,226576785
583885189,254602977
583885189,429414906
583885189,543301439
583885189,947759960
583885189,964327405
583885189,974434579
583885189,986364644
607937852,184777483
614133542,495378971
629208634,125622122
629208634,491391312
769388442,586003
780431689,791830218
780431689,890871740
791830218,780431689
791830218,890871740
819790166,157042531
833089766,157042531
851100607,19701419
851100607,125622122
851100607,947759960
890871740,780431689
890871740,791830218
899934248,586003
899934248,7773732
899934248,22598920
899934248,24176877
899934248,157042531
899934248,195763762
899934248,410193975
899934248,483838785
899934248,501066121
899934248,947759960
899934248,964327405
916815853,91696007
919599445,382393
919599445,586003
919599445,111054613
919599445,356979186
947759960,586003
947759960,11990112
947759960,15455450
947759960,19706832
947759960,22598920
947759960,51169895
947759960,60490488
947759960,82062642
947759960,105768989
947759960,111054613
947759960,400741034
947759960,400826236
947759960,446366385
947759960,525408377
947759960,964327405
964327405,586003
964327405,11990112
964327405,13972932
964327405,16303802
964327405,22598920
964327405,52140322
964327405,72863207
964327405,82118682
964327405,85850428
964327405,86626503
964327405,91696007
964327405,132569641
964327405,206326866
964327405,207138462
964327405,210525855
964327405,276983152
964327405,425767265
964327405,449195625
964327405,947759960
974434579,22598920
974434579,583885189
986364644,583885189
995328134,356979186
1001305494,93378883
1001305494,157042531
1017001452,118197667
